Temperatura,Personas,Electrodomesticos,Consumo_kWh
21.08287540484507,4.0,20.0,63.429351889460314
20.25176828794793,2.0,9.0,41.89937673334177
18.160751049616277,3.0,11.0,47.55115709162695
23.44644612255448,4.0,17.0,62.47506064797475
24.894860071309278,5.0,11.0,61.422835420825066
,3.0,17.0,57.587131825590916
29.802184304024976,2.0,15.0,
21.727623730008,4.0,13.0,55.913868394733775
26.12364554920403,4.0,,51.16042443639677
20.936274999909678,4.0,5.0,40.256294927411574
28.6869422631059,5.0,15.0,61.80519232696559
23.74395591260822,1.0,20.0,53.968033220586314
,4.0,16.0,58.7184128758329
25.703298970161065,4.0,6.0,40.78845864247231
27.213725412310673,,18.0,
24.033863892806227,3.0,,44.27341178323375
17.83451609794332,1.0,19.0,47.78242241817999
23.68827989192029,3.0,10.0,47.12027970197397
9.19704170732493,5.0,10.0,39.82589683230659
24.9613140426578,1.0,15.0,48.426343758881075
18.711690245443208,4.0,7.0,45.69627857353608
,3.0,6.0,40.529811297289754
15.569558218787536,4.0,8.0,36.58282652775942
23.00450281189017,2.0,,
21.157440739961707,4.0,14.0,56.186971125002614
,5.0,8.0,41.592228092387245
29.364848429542814,,11.0,60.98004015640002
19.95291415676709,5.0,18.0,68.77552949775662
20.30227323269101,5.0,6.0,41.26592483149923
24.099953312438863,2.0,16.0,55.52801775041529
18.298146673023613,3.0,12.0,46.531022294648366
27.437022809449466,1.0,20.0,171.49380794988272
24.903504500214957,1.0,6.0,40.69735920238742
21.749503947848137,2.0,18.0,56.61186790381385
25.759794345487098,2.0,,32.823651081619175
28.31282979749672,2.0,8.0,43.040351467388255
19.879941302537638,5.0,16.0,57.631083767955346
23.039194470711344,3.0,6.0,40.9157884128547
22.85145382359278,2.0,6.0,39.74079239040853
17.170062583430735,4.0,6.0,136.43264617134315
9.31990456752585,3.0,18.0,46.69308143588274
27.71867567164646,1.0,15.0,49.330371281902885
11.718867164386992,4.0,5.0,29.901948715780158
28.56701627412357,5.0,7.0,53.902701420361154
19.623439037853757,5.0,5.0,41.342353711758165
21.99962387702291,2.0,11.0,40.98062755023664
15.982293258371879,2.0,16.0,45.55891043233734
24.895554783828107,2.0,6.0,34.6780844869564
23.118445805865086,2.0,19.0,63.83809210572085
23.400997932707575,5.0,8.0,42.19365968533904
16.95214219821435,2.0,11.0,43.117796572606146
22.630050516272355,3.0,18.0,59.57093520483384
28.84115348728909,4.0,7.0,49.695532792164634
25.1726914716193,3.0,5.0,
19.355759634483714,1.0,16.0,49.49500256713509
26.424055300770412,2.0,8.0,39.082194221220895
19.449361834414788,2.0,18.0,51.1135069637565
,5.0,20.0,65.47510390699941
16.45058965494997,3.0,9.0,40.64728996237566
28.432135498245664,4.0,14.0,63.3026114134106
16.28362630507845,3.0,,59.18073022699016
21.773474238570245,1.0,16.0,50.243612719846574
16.445180739139005,,6.0,46.740350500435824
27.188560597469404,5.0,14.0,61.478862648514905
19.949464576808154,5.0,9.0,47.23536737483538
15.976761329852145,1.0,13.0,37.636536386563094
23.310475997073883,,10.0,43.000618178247635
17.502175708292793,1.0,20.0,51.65129913394792
22.774373696256056,3.0,16.0,58.34034064663762
17.2544099587222,5.0,15.0,58.900038544268575
27.002729468917146,2.0,9.0,
30.989070325672536,,6.0,40.69558736824724
19.691345269963264,1.0,17.0,46.37029738549134
,5.0,,70.4158903576589
21.365487161395603,3.0,10.0,41.67739270737286
25.14578426582377,3.0,20.0,70.60122818749608
15.253825301233658,3.0,19.0,52.51993426958896
26.94518571755758,1.0,17.0,50.67006026548687
18.275531613789543,2.0,17.0,51.88725101696255
19.233922885285576,3.0,10.0,46.27951639481651
24.705923903870165,2.0,9.0,47.805544280956845
14.796946036539602,2.0,19.0,49.38651539190124
24.258219047928307,4.0,16.0,62.57508374862511
27.101853062218662,1.0,5.0,31.87786316008006
20.028337030903284,3.0,18.0,50.77109137659212
17.902461945505998,2.0,,37.21531550836274
14.633167852359096,1.0,7.0,28.55567403105464
12.802985496524414,5.0,11.0,42.148124958964296
25.93638189360197,3.0,16.0,62.137203165323555
12.149933900110852,1.0,20.0,47.764942286738666
21.102761994805643,5.0,10.0,54.12987240866255
32.62159208761332,1.0,19.0,62.18799053476427
38.153962322639,1.0,20.0,
23.265939325322286,,14.0,50.3722027881745
17.467400270146616,,10.0,48.950566834564285
20.59472532316166,4.0,15.0,56.036574816410806
29.04840260454759,1.0,17.0,54.6731359013404
25.77224822429125,4.0,17.0,65.97687468747829
17.97648815207074,2.0,15.0,41.17582940716944
25.36416178276013,4.0,6.0,44.131835759801646
23.91475643912476,2.0,18.0,54.2580347144338
29.201391937540016,5.0,15.0,72.6501103787333
16.275011851127104,4.0,5.0,39.380150001355894
19.196637602131176,4.0,13.0,51.35345368919555
15.55592733860535,3.0,10.0,35.84072981255648
17.018705005118637,5.0,8.0,41.31370986990731
18.706876324477623,1.0,19.0,55.64567985841742
26.002367329321352,5.0,16.0,66.49574954524044
19.514550400712274,5.0,14.0,54.140447652381475
20.22651460051408,4.0,14.0,51.21463226796899
26.866526879918673,2.0,12.0,48.7081055984826
21.988382219629482,3.0,11.0,
15.25671998525131,4.0,9.0,36.613832023255426
26.482890489252327,1.0,5.0,35.846461184392304
18.674816471350923,5.0,9.0,51.46255448627136
20.139631017976434,1.0,7.0,37.43629353274449
17.32197294887625,5.0,18.0,63.68092521824161
23.218430890540244,2.0,19.0,
23.520081732875884,4.0,13.0,58.87340531866499
18.09779107608934,5.0,13.0,51.54376845750929
21.97437151067553,2.0,13.0,45.05840499038886
24.57943789094903,4.0,12.0,55.56657087010697
18.943958280231385,4.0,15.0,
16.064898666303662,3.0,16.0,53.57012293135139
25.185973212222084,1.0,19.0,63.06464013634605
23.970430832697645,1.0,12.0,43.14723543685401
18.366819971014152,2.0,11.0,43.64082957701468
25.06540776287424,5.0,15.0,63.310205710405725
27.704530901426388,5.0,19.0,71.83319705818292
31.22024288729844,4.0,20.0,74.19655404897065
28.24282834966486,3.0,6.0,43.526869573429394
18.916760133906955,3.0,5.0,31.501907170039857
20.39019517762736,5.0,19.0,64.08148645284557
29.27687661233962,1.0,15.0,51.561539828745694
31.323062469339547,1.0,9.0,42.6055024140458
24.774693610967216,2.0,12.0,47.966445550683176
29.184603801816372,1.0,10.0,44.527993586001834
18.444888623166666,2.0,9.0,35.43640671610249
,4.0,10.0,
16.62192404627792,4.0,17.0,54.732922852840936
19.442212018780694,1.0,9.0,39.01592265761223
23.787034044635636,2.0,5.0,34.0474900355624
24.305406424800488,2.0,11.0,44.55055455111118
21.192635152287597,4.0,15.0,59.065002733282945
15.674537672011985,4.0,6.0,43.36536810925891
26.46032917793245,4.0,9.0,52.16116613857873
22.742553750310005,1.0,8.0,40.229598754004826
21.220774998126757,5.0,16.0,58.0199204674343
27.714866573584835,2.0,14.0,51.32553271892043
28.013331282415205,4.0,5.0,47.7346021533493
21.914727103230202,3.0,16.0,57.81365539273868
24.792142333874622,2.0,5.0,33.35126683933554
18.31828532864519,3.0,16.0,54.34517965640534
23.677310346059688,1.0,15.0,52.87295380763081
29.297418403620554,2.0,10.0,50.90199347477041
16.983708494734095,4.0,7.0,36.02151107579514
25.69241079031285,4.0,15.0,
19.95049973297047,2.0,10.0,43.2003881316253
26.969643240492747,3.0,18.0,62.582418523765234
25.25255339831226,2.0,,61.714992027941896
32.29091831896228,,10.0,56.80346648301341
26.87363375736426,3.0,5.0,38.0069107989136
27.43683025489953,5.0,20.0,72.29891222545673
22.59352080474009,1.0,14.0,47.778531047990896
22.46201530068328,5.0,5.0,48.7696027185293
,5.0,7.0,38.05521624032157
20.016407659615812,4.0,18.0,64.3082995298955
22.778863555114803,1.0,6.0,34.57794602882407
25.05678294951925,5.0,11.0,54.95471131156943
32.11028502524071,3.0,6.0,
17.038101478120915,5.0,16.0,60.037760838182436
,5.0,16.0,70.71070236227979
,,8.0,41.950987698845424
22.978988966739916,3.0,13.0,53.25636863485591
21.99469035432234,4.0,12.0,
9.389631568991344,4.0,20.0,55.0487456179356
17.128243355381425,1.0,7.0,27.734806739276674
26.347130560934982,5.0,7.0,49.61967561147266
21.208210022084756,1.0,11.0,40.163699268935396
30.804382914756903,4.0,8.0,58.947134056673576
17.563797718188106,5.0,12.0,52.804960102645914
25.94114723004346,1.0,,40.638356702027195
26.35320395744655,5.0,14.0,61.7936014305603
18.773225856168835,2.0,12.0,41.276793746119914
13.44655892395193,1.0,14.0,35.101104350502176
,3.0,,51.2565811945254
21.8693540973523,,6.0,30.135481329601575
25.8866253390946,3.0,13.0,54.52854162175902
26.770442911462638,1.0,7.0,33.17871000862895
16.609886590996272,2.0,20.0,54.043422942422275
18.19490604660295,2.0,19.0,53.38963791979157
32.99388434820652,3.0,18.0,66.97411624916056
19.1975504350196,3.0,17.0,46.78421602238773
28.614872563427614,5.0,20.0,78.71752510361262
18.142452046580264,1.0,6.0,30.717595681915874
26.415453942698985,2.0,14.0,53.876383697496394
17.566058414999645,5.0,,49.576761846076344
20.70480833920925,4.0,9.0,47.36133730422303
16.25009314747501,1.0,15.0,43.32949887231298
22.567666679341954,2.0,11.0,48.219780013475564
22.537429059595464,1.0,18.0,56.629267758821506
20.022022872738567,,15.0,50.13518717880558
18.55787561841118,5.0,,48.08527923009453
24.463503269340865,1.0,17.0,56.94261906671737
11.973235960615025,1.0,17.0,38.258531535554866
24.096693167457346,3.0,13.0,53.61117790988041
29.701423075931558,1.0,16.0,54.25498052596036
19.380372620229743,4.0,15.0,55.22894438038203
21.877377596291492,3.0,17.0,48.21264288264206
23.07179611914521,3.0,9.0,49.83472242057613
,4.0,6.0,48.15497516149826
27.208611499418968,2.0,20.0,59.96121859461888
28.88365654034256,1.0,,44.831819033417204
23.680251632446424,3.0,16.0,58.36096476618981
32.84909873461264,1.0,11.0,48.67853185381603
30.403401866808238,2.0,13.0,49.63319537833269
17.931534047878756,2.0,15.0,48.41692074791425
21.15447562217294,5.0,5.0,46.920499725455635
23.33346111280291,4.0,17.0,63.17393667242525
15.5437261052119,4.0,5.0,30.38325680954813
24.661065245683574,5.0,14.0,57.753508308143864
22.489389394140556,1.0,10.0,49.4777658520467
21.314628144523276,4.0,16.0,62.11476797252456
27.90929205867762,3.0,13.0,52.04383517915926
26.359484799548767,1.0,7.0,37.65230326526883
25.4015111225306,1.0,10.0,40.252802539747
22.98415957656952,2.0,5.0,126.64617765233628
32.24985969841738,3.0,19.0,70.53058734314776
31.376745287463713,4.0,17.0,67.82130268256219
26.350127610592487,5.0,8.0,56.25161710884204
28.08045020039582,3.0,,53.6601346011959
25.79481217074857,2.0,16.0,53.0154719761041
19.765371214052728,3.0,7.0,41.15211334026562
18.163317143724225,3.0,15.0,53.38296991102494
25.81854970442094,3.0,11.0,50.509514594195814
20.892710322227956,3.0,13.0,47.76864541595584
28.23650709745738,4.0,12.0,56.348780840583224
21.86909192116769,5.0,18.0,65.26106074198525
27.471933436070536,5.0,8.0,57.07125717789927
,,18.0,50.35710092784208
21.454246744218853,1.0,18.0,49.13662151794841
10.065682107975526,3.0,20.0,55.947066446962744
19.068375604841922,5.0,12.0,45.64944726965985
22.741464530879075,2.0,19.0,61.67805580977265
18.430538137613674,3.0,6.0,36.712831068818616
18.87704558926934,2.0,7.0,32.46448796285063
28.415402804875896,1.0,16.0,53.930567962431866
25.224607183854456,4.0,11.0,56.94631671274378
10.785854677923759,2.0,13.0,40.70597812768172
22.533402406517137,3.0,18.0,59.434733994863926
26.353148864222145,2.0,12.0,47.516543307594475
19.95354927024544,1.0,13.0,46.10152268697949
21.579114282345937,5.0,18.0,65.28709089907859
24.069756462899882,2.0,10.0,41.52633518423737
24.460989830932785,2.0,10.0,47.893467196454274
23.908696224102666,5.0,20.0,73.71019913672806
23.844221397511685,3.0,13.0,53.80230732142316
16.653226788668583,2.0,16.0,144.94747168976681
20.607693872455688,1.0,6.0,29.395066689146745
27.902999861728173,2.0,17.0,
31.81071313769796,3.0,9.0,
22.32232374865061,2.0,12.0,42.349292137349096
24.709726478276355,2.0,10.0,43.66424962529147
21.26300743989028,1.0,17.0,49.49068428397767
14.581573047797466,2.0,10.0,36.733516800183345
19.732414655658914,3.0,17.0,58.223142388272166
20.21028157117467,3.0,7.0,44.346968546224055
19.089692629948253,2.0,5.0,30.53656001683147
18.299275526632655,4.0,6.0,38.8744577862278
21.19010680005826,1.0,19.0,55.24569595202796
18.29133917904832,1.0,17.0,44.678315092500306
17.176530890873327,2.0,12.0,41.55403991735222
20.34929746981557,,15.0,47.30399892090752
23.917042646280763,1.0,12.0,46.369262860159836
32.64479120388703,,17.0,55.75139430829516
22.993801407362433,1.0,14.0,49.082453314702214
20.325153426907704,4.0,13.0,
21.11509742913188,4.0,8.0,48.02439923629287
17.459926684629487,2.0,8.0,32.3481769420311
29.66113701654254,5.0,8.0,60.12035875073815
20.37563666498824,,10.0,47.341882044126805
25.024617889473262,1.0,19.0,57.92845854680759
28.474773369650748,1.0,5.0,34.34201031911982
18.91523087957489,3.0,20.0,62.99567172992108
30.592814316849097,2.0,20.0,71.76550936075283
13.407261673340027,2.0,13.0,40.173133489947375
22.428621916681816,4.0,16.0,58.87128273279698
28.93293309093289,2.0,12.0,49.734964824249026
18.106372749773957,1.0,9.0,38.071164115801224
14.922033770881828,5.0,5.0,32.99532613429133
24.806724154627716,2.0,19.0,55.568899397604085
27.19089424505296,,10.0,50.14466313512008
17.62541977374722,3.0,13.0,48.48326471429058
14.173253953196934,2.0,10.0,38.411447327658486
18.237408392954677,5.0,7.0,35.55838437810698
24.44769516459101,,18.0,70.53212450660209
24.96956644141997,4.0,12.0,56.44563961212708
26.55718742410921,3.0,20.0,65.0510384190826
25.40890939302529,3.0,17.0,59.98895077020982
24.550381346755632,1.0,9.0,33.31927671834812
16.716789448125116,4.0,16.0,56.24621903276787
27.68106345964561,1.0,11.0,43.30655669752197
,3.0,19.0,54.531207729369314
,1.0,20.0,51.03603767531359
16.157958000442292,2.0,15.0,45.95674446735535
23.391102722976633,3.0,7.0,38.8672368797332
23.559961924645254,4.0,5.0,44.40096316359022
19.795000883587274,3.0,14.0,51.94469648286678
27.258104565945008,4.0,,64.94336038607014
31.059281873140115,4.0,13.0,55.924407454728396
25.32786826816614,,5.0,37.3422463948436
19.556121234582967,2.0,12.0,37.206930475786095
22.20857325627392,5.0,16.0,66.30435583683237
27.186970721928006,1.0,12.0,47.32141959368259
19.193174655188535,2.0,10.0,40.84205053060532
25.391393987301715,4.0,12.0,59.69792377836336
20.969307863040076,5.0,16.0,60.10573234327736
21.291602301099413,5.0,6.0,41.83161668711599
21.781729771740945,3.0,11.0,43.820534297987415
20.856588678902536,2.0,7.0,37.23268812118209
14.028473151991133,5.0,15.0,51.072821338853416
20.66659145714304,3.0,7.0,41.80685490171508
28.827276896927334,4.0,9.0,49.09291970907279
17.408186390570272,5.0,13.0,49.250906118772285
20.267204260634056,1.0,16.0,48.17198995574549
16.214910156820864,1.0,11.0,34.658379046769944
,4.0,15.0,51.91788206631794
28.927907010417094,5.0,12.0,56.785427049153
20.45166843691028,2.0,11.0,43.192570932637864
21.68557921964815,3.0,9.0,40.373171026725565
22.777863122584655,5.0,19.0,68.98371348835562
14.643041243077526,3.0,10.0,
16.55656868094659,5.0,13.0,53.413642921579125
14.920297174906032,3.0,6.0,33.2401535497307
19.27719847701534,3.0,11.0,46.99774373311987
19.011869840930565,3.0,10.0,43.052878292263685
24.55702115216008,,18.0,55.352733958890326
24.431092786329465,1.0,17.0,48.296624015662985
12.967197226505743,2.0,8.0,32.304271731131955
32.583577105056804,1.0,16.0,60.40076119816624
7.4369163499422495,,18.0,45.97651927735068
15.326617266996939,4.0,15.0,52.703023349522155
23.547911863329812,2.0,10.0,39.18800328117675
,4.0,7.0,
26.328275939430114,3.0,11.0,47.98857043245914
29.098673666347796,5.0,15.0,60.663454254131615
,3.0,10.0,56.05811802492667
23.805514006555327,1.0,12.0,49.29519500818152
19.479111388401563,2.0,9.0,40.23705824998525
14.757721291486703,3.0,8.0,38.25733368000999
24.950047275896495,3.0,14.0,49.90854395359976
27.120339967563858,3.0,9.0,51.25520317977334
27.99133326857602,1.0,8.0,40.553057765175254
21.052065300706932,5.0,12.0,53.34398281172358
17.980659904694136,2.0,10.0,42.38508096874183
23.36288624713667,,12.0,56.99403619284815
20.34397038718117,3.0,8.0,42.13784842481265
12.308286017124189,3.0,14.0,39.36491534468209
20.152754486392894,3.0,18.0,57.08120621516878
22.685270954026745,2.0,16.0,55.10730995188635
21.40343973046515,1.0,12.0,41.1633314656102
17.084719415893595,5.0,17.0,55.45002839632977
28.319092781456813,,10.0,57.28679124723493
26.55834357694431,3.0,8.0,45.23140425212109
25.489249463657526,2.0,13.0,51.91198092899616
24.378915833327,1.0,13.0,44.47577056484141
,3.0,15.0,53.13071970478991
31.57339822183463,3.0,18.0,65.9607903362883
17.84505654786128,5.0,17.0,57.898549671447086
21.500594213235846,2.0,15.0,47.47660353176561
20.425349207322256,5.0,14.0,61.633777862432794
21.997397509620328,3.0,14.0,52.89326660185825
19.826593534535704,4.0,9.0,42.242326975837635
24.776018276091516,5.0,9.0,52.26481182140978
24.74523975501263,1.0,15.0,50.359462349986096
20.3335094644217,2.0,19.0,55.49712050313136
22.61100944027465,1.0,8.0,33.20546642320777
21.662622217440134,2.0,10.0,36.82824082303863
23.374726513552723,2.0,16.0,55.068753046631834
28.498591557334564,,17.0,53.527897406788924
14.16743014778667,5.0,17.0,58.823335940688274
20.753606035959088,5.0,5.0,46.24769369272782
18.15199787148134,,8.0,41.16116395841998
18.35865678044662,2.0,5.0,34.24941538068535
23.40776636950215,5.0,15.0,59.141583769597574
28.885826223193803,1.0,15.0,53.930716030839896
26.458025496824384,3.0,8.0,44.89291042605481
21.95685876710668,4.0,6.0,44.330004319473204
21.279989049543058,2.0,19.0,58.43329694424771
19.34738859673978,1.0,9.0,38.35912569952903
,1.0,17.0,47.933993259312146
26.051959592621202,2.0,12.0,49.03746138194977
27.526248179376836,1.0,6.0,
23.163588633510276,3.0,20.0,55.02817805139669
19.805174086213647,4.0,12.0,48.30415917006812
,5.0,11.0,52.2750734216676
12.74038444927081,2.0,17.0,44.80761744111883
13.211380914590553,,19.0,58.25915563184931
27.2632124206421,1.0,5.0,30.995176999279614
16.638983635609954,3.0,10.0,40.285068334010056
22.732811815647437,4.0,15.0,56.575235793040896
13.39079614910411,3.0,6.0,30.059039642259172
19.77258783207863,3.0,6.0,39.30986874133382
22.55139346716197,3.0,,
25.991695093086516,3.0,17.0,
19.462472537582542,1.0,8.0,33.853113069167414
26.415505525782287,1.0,17.0,
24.398278065163833,3.0,9.0,43.8771147672762
20.482962141353585,3.0,5.0,39.73139048817019
24.215056797357164,5.0,8.0,51.2617882608749
20.884415563593834,3.0,16.0,53.123533585552465
28.589887196285833,5.0,17.0,67.32898433618371
23.48734089280782,2.0,12.0,47.10937718143078
23.185928810681446,,7.0,47.676275637801304
20.030573255179107,4.0,11.0,48.71012301859049
18.804251104168195,2.0,11.0,36.301887776963696
31.416554058298097,4.0,17.0,67.05132215480357
26.079334524367223,4.0,19.0,70.42870923981576
25.540132911363283,5.0,13.0,55.17770874062334
18.709226055595863,3.0,5.0,34.85222294470898
28.07654488837046,4.0,10.0,52.40373538183144
27.351284107760552,1.0,7.0,39.93192840687005
19.52603076452879,1.0,12.0,37.44917570980289
14.003889567764142,4.0,8.0,36.24960751011416
10.56315279097883,1.0,7.0,20.96139312841487
25.824300938423434,4.0,11.0,52.12919897828666
28.861859406100223,,20.0,68.85589744708004
26.114554360250875,3.0,12.0,54.090480963250194
23.110144902685388,5.0,6.0,45.3584644595973
21.693503511130878,5.0,15.0,59.77561944145051
25.854267859054318,5.0,8.0,50.23286807033285
